"dis1","dis2","Count"
"直肠恶性肿瘤","恶病质",1
"直肠恶性肿瘤","恶性贫血",2
"直肠恶性肿瘤","反流性食管炎",1
"直肠恶性肿瘤","放射性肠炎",1
"直肠恶性肿瘤","非胰岛素依赖型糖尿病",2
"直肠恶性肿瘤","肺继发恶性肿瘤",1
"直肠恶性肿瘤","肺继发性恶性肿瘤",2
"直肠恶性肿瘤","肺气肿",1
"直肠恶性肿瘤","风湿性心脏病",1
"直肠恶性肿瘤","肝继发恶性肿瘤",8
"直肠恶性肿瘤","肝淋巴结继发恶性肿瘤",1
"直肠恶性肿瘤","肝囊肿",3
"直肠恶性肿瘤","肝细胞癌",1
"直肠恶性肿瘤","肝脏结节",1
"直肠恶性肿瘤","高血压",5
"直肠恶性肿瘤","高血压Ⅱ",1
"直肠恶性肿瘤","高血压Ⅲ",2
"直肠恶性肿瘤","高血压Ⅲ期",1
"直肠恶性肿瘤","高血压I",2
"直肠恶性肿瘤","高血压I期",7
"直肠恶性肿瘤","高血压病",17
"直肠恶性肿瘤","高脂血症",1
"直肠恶性肿瘤","梗阻性黄疸",1
"直肠恶性肿瘤","骨继发恶性肿瘤",1
"直肠恶性肿瘤","冠心病",2
"直肠恶性肿瘤","冠状动脉搭桥术后状态",1
"直肠恶性肿瘤","冠状动脉性心脏病",1
"直肠恶性肿瘤","冠状动脉粥样硬化",1
"直肠恶性肿瘤","冠状动脉粥样硬化性心脏病",4
"直肠恶性肿瘤","呼吸衰竭",1
"直肠恶性肿瘤","急性失血性贫血",1
"直肠恶性肿瘤","脊髓空洞症",1
"直肠恶性肿瘤","结肠溃疡",1
"直肠恶性肿瘤","结肠良性肿瘤",1
"直肠恶性肿瘤","结肠憩室",1
"直肠恶性肿瘤","结肠息肉",8
"直肠恶性肿瘤","颈动脉硬化",2
"直肠恶性肿瘤","阑尾炎",1
"直肠恶性肿瘤","阑尾粘液囊肿",1
"直肠恶性肿瘤","卵巢浆液性囊肿",1
"直肠恶性肿瘤","卵巢囊肿",1
"直肠恶性肿瘤","慢性阑尾炎",1
"直肠恶性肿瘤","慢性失血性贫血",2
"直肠恶性肿瘤","慢性胃窦炎",1
"直肠恶性肿瘤","慢性胃炎",1
"直肠恶性肿瘤","慢性乙型病毒性肝炎",2
"直肠恶性肿瘤","慢性支气管炎",1
"直肠恶性肿瘤","慢性阻塞性肺病",2
"直肠恶性肿瘤","泌尿系结核",1
"直肠恶性肿瘤","泌尿系统疾病",1
"直肠恶性肿瘤","脑梗塞后遗症",1
"直肠恶性肿瘤","脑梗死",1
"直肠恶性肿瘤","脑梗死后遗症",1
"直肠恶性肿瘤","脑继发恶性肿瘤",1
"直肠恶性肿瘤","尿潴留",1
"直肠恶性肿瘤","膀胱继发恶性肿瘤",1
"直肠恶性肿瘤","膀胱直肠瘘",1
"直肠恶性肿瘤","盆腔继发恶性肿瘤",1
"直肠恶性肿瘤","盆腔内淋巴结继发性和未特指恶性肿瘤",1
"直肠恶性肿瘤","贫血",1
"直肠恶性肿瘤","其他特指的贫血",1
"直肠恶性肿瘤","前列腺囊肿",1
"直肠恶性肿瘤","肾囊肿(后天性)",1
"直肠恶性肿瘤","失血性贫血",3
"直肠恶性肿瘤","食管白斑",1
"直肠恶性肿瘤","食管恶性肿瘤个人史",1
"直肠恶性肿瘤","糖尿病",2
"直肠恶性肿瘤","特指手术后状态",1
"直肠恶性肿瘤","胃窦炎",1
"直肠恶性肿瘤","胃息肉",1
"直肠恶性肿瘤","下消化道出血",1
"直肠恶性肿瘤","心动过缓",1
"直肠恶性肿瘤","心房颤动",1
"直肠恶性肿瘤","心律失常",6
"直肠恶性肿瘤","心原性猝死",1
"直肠恶性肿瘤","胸腔积液",1
"直肠恶性肿瘤","药物性肝炎",1
"直肠恶性肿瘤","乙状结肠恶性肿瘤",2
"直肠恶性肿瘤","乙状结肠息肉",1
"直肠恶性肿瘤","营养不良",1
"直肠恶性肿瘤","直肠吻合口炎",1
"直肠恶性肿瘤","直肠息肉",3
"直肠恶性肿瘤","纵隔淋巴结肿大",1
"直肠恶性肿瘤","左前束传导阻滞",1
"直肠壶腹部恶性肿瘤","肠梗阻",1
"直肠壶腹部恶性肿瘤","多发性结肠息肉",1
"直肠壶腹部恶性肿瘤","高血压I期",1
"直肠壶腹部恶性肿瘤","慢性失血性贫血",1
"直肠继发恶性肿瘤","肺继发恶性肿瘤",3
"直肠继发恶性肿瘤","腹膜后淋巴结继发恶性肿瘤",1
"直肠继发恶性肿瘤","结肠恶性肿瘤个人史",1
"直肠继发恶性肿瘤","尿失禁",1
"直肠继发恶性肿瘤","盆腔继发恶性肿瘤",1
"直肠继发恶性肿瘤","神经源性膀胱",1
"直肠继发恶性肿瘤","输尿管继发恶性肿瘤",1
"直肠继发恶性肿瘤","输尿管造术状态",1
"直肠继发恶性肿瘤","重度贫血",2
"直肠良性肿瘤","肠道菌群失调",1
"直肠良性肿瘤","结肠息肉",1
"直肠良性肿瘤","贫血",1
"直肠原位癌","2型糖尿病",1
"直肠原位癌","多发性结肠息肉",1
"直肠原位癌","高血压I期",1
"直肠原位癌","高血压病",1
"直肠原位癌","高脂血症",1
"直肠原位癌","结肠息肉",1
"直肠肿瘤","2型糖尿病",1
"直肠肿瘤","梅毒",1
"直肠肿瘤","腔隙性脑梗死",1
"直肠肿瘤","睡眠呼吸暂停",1
"直肠肿瘤","乙型肝炎病毒携带者急性δ因子重复感染",1
"肿瘤性病理性骨折","肝囊肿",1
"肿瘤性病理性骨折","下腔静脉血栓形成",1
"主动脉体良性肿瘤","手术后切口感染",1
"主支气管恶性肿瘤","肺部感染",1
"主支气管恶性肿瘤","锁骨上淋巴结继发恶性肿瘤",1
"主支气管恶性肿瘤","纵隔淋巴结继发恶性肿瘤",1
"主支气管继发恶性肿瘤","缺血性心肌病",1
"主支气管继发恶性肿瘤","食管恶性肿瘤",1
"主支气管继发恶性肿瘤","心房颤动",1
"椎体继发恶性肿瘤","低蛋白血症",1
"椎体继发恶性肿瘤","非胰岛素依赖型糖尿病",1
"椎体继发恶性肿瘤","急性肠炎",1
"椎体继发恶性肿瘤","慢性迁延型乙型病毒性肝炎",1
"椎体继发恶性肿瘤","下肢血栓性静脉炎",1
"子宫壁内平滑肌瘤","高血压病",2
"子宫壁内平滑肌瘤","宫颈炎性疾病",5
"子宫壁内平滑肌瘤","卵巢滤泡囊肿",1
"子宫壁内平滑肌瘤","卵巢囊肿",2
"子宫壁内平滑肌瘤","慢性失血性贫血",2
"子宫壁内平滑肌瘤","输卵管囊肿",1
"子宫壁内平滑肌瘤","子宫腺肌症",1
"子宫多发性平滑肌瘤","高血压",2
"子宫多发性平滑肌瘤","冠心病",1
"子宫多发性平滑肌瘤","甲状腺机能亢进",1
"子宫多发性平滑肌瘤","卵巢囊肿",3
"子宫多发性平滑肌瘤","卵巢巧克力样囊肿",1
"子宫多发性平滑肌瘤","慢性输卵管炎",3
"子宫多发性平滑肌瘤","慢性子宫颈炎",10
"子宫多发性平滑肌瘤","女性不育症",1
"子宫多发性平滑肌瘤","失血性贫血",5
"子宫多发性平滑肌瘤","输卵管炎",2
"子宫多发性平滑肌瘤","心律失常",1
"子宫多发性平滑肌瘤","支气管炎",1
"子宫多发性平滑肌瘤","子宫内膜息肉",1
"子宫恶性肿瘤","恶性肿瘤化学治疗后随诊检查",1
"子宫恶性肿瘤","高血压I期",1
"子宫恶性肿瘤","高血压病",1
"子宫恶性肿瘤","宫颈炎性疾病",2
"子宫恶性肿瘤","卵巢囊肿",1
"子宫恶性肿瘤","慢性失血性贫血",2
"子宫恶性肿瘤","输卵管炎",2
"子宫恶性肿瘤","胃息肉",1
"子宫恶性肿瘤","腰椎间盘突出",1
"子宫恶性肿瘤","子宫平滑肌瘤",2
"子宫附件恶性肿瘤","腔隙性脑梗死",1
"子宫附件恶性肿瘤","腰椎退行性病变",1
"子宫浆膜下层平滑肌瘤","单纯性肾囊肿",1
"子宫浆膜下层平滑肌瘤","单胎活产",1
"子宫浆膜下层平滑肌瘤","胆囊息肉",1
"子宫浆膜下层平滑肌瘤","低蛋白血症",1
"子宫浆膜下层平滑肌瘤","肝功能异常",1
"子宫浆膜下层平滑肌瘤","高血压病",1
"子宫浆膜下层平滑肌瘤","高脂血症",1
"子宫浆膜下层平滑肌瘤","宫颈炎性疾病",8
"子宫浆膜下层平滑肌瘤","脊柱侧弯",1
"子宫浆膜下层平滑肌瘤","继发于(慢性)失血的缺铁性贫血",3
"子宫浆膜下层平滑肌瘤","甲状腺结节",1
"子宫浆膜下层平滑肌瘤","卵巢囊肿",2
"子宫浆膜下层平滑肌瘤","慢性输卵管炎",1
"子宫浆膜下层平滑肌瘤","慢性子宫颈炎",1
"子宫浆膜下层平滑肌瘤","失血性贫血",1
"子宫浆膜下层平滑肌瘤","输卵管积水",1
"子宫浆膜下层平滑肌瘤","阴道炎",1
"子宫浆膜下层平滑肌瘤","子宫颈息肉",1
"子宫浆膜下层平滑肌瘤","子宫颈肿瘤",1
"子宫浆膜下层平滑肌瘤","子宫内膜息肉",1
"子宫浆膜下层平滑肌瘤","子宫腺肌症",1
"子宫颈恶性肿瘤","病毒性肝炎带菌者",3
"子宫颈恶性肿瘤","陈旧性会阴裂伤",1
"子宫颈恶性肿瘤","低蛋白血症",1
"子宫颈恶性肿瘤","癫痫，未特指",1
"子宫颈恶性肿瘤","放射性直肠炎",1
"子宫颈恶性肿瘤","非胰岛素依赖型糖尿病",2
"子宫颈恶性肿瘤","腹壁软组织感染",1
"子宫颈恶性肿瘤","肝功能检查的异常结果",2
"子宫颈恶性肿瘤","高胆红素血症,非新生儿",1
"子宫颈恶性肿瘤","高血压",6
"子宫颈恶性肿瘤","高血压I",1
"子宫颈恶性肿瘤","高脂血症",2
"子宫颈恶性肿瘤","骨髓抑制",11
"子宫颈恶性肿瘤","急性阴道炎",1
"子宫颈恶性肿瘤","甲状腺毒症[甲状腺功能亢进症]",1
"子宫颈恶性肿瘤","甲状腺机能减退",1
"子宫颈恶性肿瘤","类风湿性关节炎",1
"子宫颈恶性肿瘤","卵巢囊肿",2
"子宫颈恶性肿瘤","慢性输卵管炎",2
"子宫颈恶性肿瘤","慢性子宫炎",1
"子宫颈恶性肿瘤","脑梗塞后遗症",1
"子宫颈恶性肿瘤","盆腔炎,女性",2
"子宫颈恶性肿瘤","贫血",1
"子宫颈恶性肿瘤","肾盂积水",1
"子宫颈恶性肿瘤","失血性贫血",9
"子宫颈恶性肿瘤","糖尿病",1
"子宫颈恶性肿瘤","细菌性阴道炎",1
"子宫颈恶性肿瘤","下肢静脉血栓形成",2
"子宫颈恶性肿瘤","心律失常",1
"子宫颈恶性肿瘤","阴道脱垂",1
"子宫颈恶性肿瘤","阴道炎",2
"子宫颈恶性肿瘤","隐性梅毒",1
"子宫颈恶性肿瘤","疣状胃(胃窦)炎",1
"子宫颈恶性肿瘤","张力性尿失禁",1
"子宫颈恶性肿瘤","脂肪肝",2
"子宫颈恶性肿瘤","子宫内膜息肉",1
"子宫颈恶性肿瘤","子宫内膜异位",1
"子宫颈恶性肿瘤","子宫平滑肌瘤",7
"子宫颈良性肿瘤","高血压",2
"子宫颈良性肿瘤","高血压I",1
"子宫颈良性肿瘤","颈椎关节强硬",1
"子宫颈良性肿瘤","卵巢良性肿瘤",1
"子宫颈良性肿瘤","卵巢囊肿",1
"子宫颈良性肿瘤","慢性子宫颈炎",2
"子宫颈良性肿瘤","脑梗死，未特指",1
"子宫颈良性肿瘤","贫血",1
"子宫颈良性肿瘤","上呼吸道感染",1
"子宫颈良性肿瘤","失血性贫血",1
"子宫颈良性肿瘤","输卵管炎",1
"子宫颈良性肿瘤","心律失常",1
"子宫颈良性肿瘤","子宫平滑肌瘤",1
"子宫颈原位癌","输卵管炎",1
"子宫颈原位癌","完全性右束枝传导阻滞",1
"子宫颈原位癌","子宫平滑肌瘤",1
"子宫阔韧带良性肿瘤","病毒性肝炎病原携带者",1
"子宫阔韧带良性肿瘤","高血压I期",2
"子宫阔韧带良性肿瘤","宫颈外膜炎",1
"子宫阔韧带良性肿瘤","宫颈炎性疾病",7
"子宫阔韧带良性肿瘤","卵巢浆液性囊肿",1
"子宫阔韧带良性肿瘤","卵巢囊肿",3
"子宫阔韧带良性肿瘤","慢性失血性贫血",1
"子宫阔韧带良性肿瘤","慢性输卵管炎",2
"子宫阔韧带良性肿瘤","念珠菌性阴道炎",1
"子宫阔韧带良性肿瘤","女性不孕症",1
"子宫阔韧带良性肿瘤","盆腔腹膜子宫内膜异位症",1
"子宫阔韧带良性肿瘤","输卵管炎",2
"子宫阔韧带良性肿瘤","子宫内膜息肉",1
"子宫阔韧带良性肿瘤","子宫平滑肌瘤",3
"子宫良性肿瘤，未特指","白细胞减少症",1
"子宫良性肿瘤，未特指","动脉粥样硬化",1
"子宫良性肿瘤，未特指","分娩伴会阴裂伤Ⅰ度",1
"子宫良性肿瘤，未特指","高血压I",1
"子宫良性肿瘤，未特指","卵巢囊肿",1
"子宫良性肿瘤，未特指","慢性输卵管炎",2
"子宫良性肿瘤，未特指","慢性子宫颈炎",3
"子宫良性肿瘤，未特指","贫血",1
"子宫良性肿瘤，未特指","失血性贫血",1
"子宫良性肿瘤，未特指","输卵管炎",1
"子宫良性肿瘤，未特指","糖尿病",1
"子宫良性肿瘤，未特指","药物性肝炎",1
"子宫良性肿瘤，未特指","子宫内膜息肉",1
"子宫良性肿瘤","2型糖尿病",1
"子宫良性肿瘤","病毒性肝炎病原携带者",1
"子宫良性肿瘤","反流性食管炎",1
"子宫良性肿瘤","附带妊娠状态",1
"子宫良性肿瘤","肝功能异常",1
"子宫良性肿瘤","高尿酸血症",1
"子宫良性肿瘤","高血压I期",9
"子宫良性肿瘤","高血压病",1
"子宫良性肿瘤","高脂血症",1
"子宫良性肿瘤","功能障碍性子宫出血",2
"子宫良性肿瘤","宫颈上皮内肿瘤I级",1
"子宫良性肿瘤","宫颈外膜炎",1
"子宫良性肿瘤","宫颈息肉",1
"子宫良性肿瘤","宫颈炎性疾病",6
"子宫良性肿瘤","急性阴道炎",1
"子宫良性肿瘤","急性子宫炎",3
"子宫良性肿瘤","继发于(慢性)失血的缺铁性贫血",2
"子宫良性肿瘤","老年性阴道炎",1
"子宫良性肿瘤","卵巢黄体囊肿",1
"子宫良性肿瘤","卵巢浆液性囊肿",1
"子宫良性肿瘤","卵巢良性肿瘤",1
"子宫良性肿瘤","卵巢滤泡囊肿",4
"子宫良性肿瘤","卵巢囊肿",9
"子宫良性肿瘤","慢性卵巢炎",1
"子宫良性肿瘤","慢性失血性贫血",5
"子宫良性肿瘤","慢性输卵管炎",12
"子宫良性肿瘤","慢性阴道炎",3
"子宫良性肿瘤","慢性子宫炎",22
"子宫良性肿瘤","女性盆腔炎",2
"子宫良性肿瘤","女性盆腔炎性疾病",2
"子宫良性肿瘤","缺铁性贫血",1
"子宫良性肿瘤","输卵管积水",1
"子宫良性肿瘤","输卵管囊肿",2
"子宫良性肿瘤","输卵管炎",6
"子宫良性肿瘤","心律失常",2
"子宫良性肿瘤","新生儿高胆红素血症",1
"子宫良性肿瘤","选择性剖宫分娩",2
"子宫良性肿瘤","真菌性阴道炎",1
"子宫良性肿瘤","子宫内膜息肉",1
"子宫良性肿瘤","子宫内膜异位症",1
"子宫良性肿瘤","子宫平滑肌瘤",1
"子宫良性肿瘤","子宫腺肌症",3
"子宫良性肿瘤","子宫子宫内膜异位症",1
"子宫内膜恶性肿瘤","2型糖尿病",5
"子宫内膜恶性肿瘤","Ⅰ度子宫脱垂",1
"子宫内膜恶性肿瘤","病毒性肝炎",1
"子宫内膜恶性肿瘤","病毒性肝炎病原携带者",3
"子宫内膜恶性肿瘤","病毒性肝炎带菌者",1
"子宫内膜恶性肿瘤","肠梗阻伴粘连",1
"子宫内膜恶性肿瘤","陈旧性肺结核",1
"子宫内膜恶性肿瘤","低蛋白血症",1
"子宫内膜恶性肿瘤","动脉硬化",1
"子宫内膜恶性肿瘤","窦性心动过缓",1
"子宫内膜恶性肿瘤","恶性肿瘤化学治疗后随诊检查",1
"子宫内膜恶性肿瘤","非胰岛素依赖型糖尿病",2
"子宫内膜恶性肿瘤","肺继发恶性肿瘤",3
"子宫内膜恶性肿瘤","肺气肿",1
"子宫内膜恶性肿瘤","腹壁切口疝",1
"子宫内膜恶性肿瘤","肝继发恶性肿瘤",4
"子宫内膜恶性肿瘤","高尿酸血症",1
"子宫内膜恶性肿瘤","高血压",4
"子宫内膜恶性肿瘤","高血压Ⅲ期",1
"子宫内膜恶性肿瘤","高血压I期",5
"子宫内膜恶性肿瘤","高血压病",14
"子宫内膜恶性肿瘤","高脂血症",2
"子宫内膜恶性肿瘤","宫颈炎性疾病",9
"子宫内膜恶性肿瘤","骨继发恶性肿瘤",2
"子宫内膜恶性肿瘤","骨髓抑制",1
"子宫内膜恶性肿瘤","冠状动脉粥样硬化性心脏病",1
"子宫内膜恶性肿瘤","化疗后骨髓抑制",2
"子宫内膜恶性肿瘤","急性失血性贫血",2
"子宫内膜恶性肿瘤","继发于(慢性)失血的缺铁性贫血",2
"子宫内膜恶性肿瘤","甲状腺毒症[甲状腺功能亢进症]",1
"子宫内膜恶性肿瘤","结肠息肉",1
"子宫内膜恶性肿瘤","老年性心脏瓣膜病",1
"子宫内膜恶性肿瘤","老年性阴道炎",1
"子宫内膜恶性肿瘤","类风湿性关节炎",1
"子宫内膜恶性肿瘤","卵巢浆液性囊肿",1
"子宫内膜恶性肿瘤","卵巢滤泡囊肿",3
"子宫内膜恶性肿瘤","卵巢囊肿",5
"子宫内膜恶性肿瘤","慢性失血性贫血",7
"子宫内膜恶性肿瘤","慢性输卵管炎",4
"子宫内膜恶性肿瘤","慢性子宫颈炎",5
"子宫内膜恶性肿瘤","慢性子宫炎",2
"子宫内膜恶性肿瘤","慢性阻塞性支气管炎",1
"子宫内膜恶性肿瘤","脑梗死后遗症",1
"子宫内膜恶性肿瘤","脑继发恶性肿瘤",1
"子宫内膜恶性肿瘤","女性不育症",1
"子宫内膜恶性肿瘤","女性盆腔炎性疾病",1
"子宫内膜恶性肿瘤","腔隙性脑梗死",1
"子宫内膜恶性肿瘤","缺铁性贫血",1
"子宫内膜恶性肿瘤","肾炎综合症",1
"子宫内膜恶性肿瘤","失血性贫血",2
"子宫内膜恶性肿瘤","失血性休克",1
"子宫内膜恶性肿瘤","输卵管积水",1
"子宫内膜恶性肿瘤","输卵管炎",9
"子宫内膜恶性肿瘤","输尿管扩张",1
"子宫内膜恶性肿瘤","睡眠呼吸暂停",1
"子宫内膜恶性肿瘤","糖耐量异常",1
"子宫内膜恶性肿瘤","糖尿病",2
"子宫内膜恶性肿瘤","糖尿病前期",1
"子宫内膜恶性肿瘤","特指化学治疗",1
"子宫内膜恶性肿瘤","下腔静脉血栓形成",1
"子宫内膜恶性肿瘤","下肢静脉曲张",1
"子宫内膜恶性肿瘤","下肢静脉阻塞",1
"子宫内膜恶性肿瘤","下肢浅表脉管静脉炎和血栓静脉炎",1
"子宫内膜恶性肿瘤","下肢深静脉血栓性静脉炎",1
"子宫内膜恶性肿瘤","先天性肘内翻",1
"子宫内膜恶性肿瘤","心律失常",1
"子宫内膜恶性肿瘤","阴道前后壁脱垂",1
"子宫内膜恶性肿瘤","阴道炎",1
"子宫内膜恶性肿瘤","支气管扩张",1
"子宫内膜恶性肿瘤","肢体闭塞性动脉硬化",1
"子宫内膜恶性肿瘤","脂肪肝",2
"子宫内膜恶性肿瘤","直肠息肉",1
"子宫内膜恶性肿瘤","子宫良性肿瘤，未特指",1
"子宫内膜恶性肿瘤","子宫内膜息肉",1
"子宫内膜恶性肿瘤","子宫平滑肌瘤",15
"子宫内膜恶性肿瘤","子宫腺肌症",1
"子宫内膜恶性肿瘤","纵隔继发性恶性肿瘤",1
"子宫内膜原位癌","高血压",1
"子宫内膜原位癌","慢性外阴炎",1
"子宫平滑肌瘤，未特指","滴虫性阴道炎",1
"子宫平滑肌瘤，未特指","卵巢黄体血肿",1
"子宫平滑肌瘤，未特指","慢性子宫颈炎",7
"子宫平滑肌瘤，未特指","输卵管炎",3
"子宫平滑肌瘤，未特指","阴道炎",1
"子宫平滑肌瘤，未特指","子宫颈炎",1
"子宫平滑肌瘤，未特指","子宫内膜异位",1
"子宫平滑肌瘤","2型糖尿病",16
"子宫平滑肌瘤","Ⅰ度子宫脱垂",2
"子宫平滑肌瘤","Ⅱ度子宫脱垂",1
"子宫平滑肌瘤","白癜风",1
"子宫平滑肌瘤","瘢痕子宫",5
"子宫平滑肌瘤","便秘",1
"子宫平滑肌瘤","髌骨软骨软化",1
